Incident energy ; JENDL/AD-2017 ; TENDL-2019 ; ENDF/B-VIII.0 ; BROND-3.1 ; JEFF-4.0
Incident energy ;  ;  ;  ;  ; 
Incident energy ; σ(E) ; σ(E) ; σ(E) ; σ(E) ; σ(E)
6.922592E-5 ; 0.0010418663625838785 ;  ;  ;  ; 0.001039575
7.108881E-5 ; 0.001027355 ;  ;  ;  ; 0.0010259018535546658
7.145665E-5 ; 0.0010248814607167187 ;  ;  ;  ; 0.001023202
7.375959E-5 ; 0.0010093953456747449 ;  ;  ;  ; 0.001007084
7.613642E-5 ; 9.934123574878119E-4 ;  ;  ;  ; 9.91222E-4
7.841358E-5 ; 9.780996E-4 ;  ;  ;  ; 9.767308299589203E-4
7.859018E-5 ; 9.770744500600286E-4 ;  ;  ;  ; 9.75607E-4
8.112266E-5 ; 9.62373590943499E-4 ;  ;  ;  ; 9.6024E-4
8.373712E-5 ; 9.471968439896033E-4 ;  ;  ;  ; 9.45112E-4
8.643546E-5 ; 9.315331798388515E-4 ;  ;  ;  ; 9.30224E-4
8.649308E-5 ; 9.311987E-4 ;  ;  ;  ; 9.299208511499842E-4
8.922115E-5 ; 9.175280754568568E-4 ;  ;  ;  ; 9.15568E-4
9.20962E-5 ; 9.031209198146765E-4 ;  ;  ;  ; 9.01145E-4
9.506433E-5 ; 8.882473312244864E-4 ;  ;  ;  ; 8.86946E-4
9.540506E-5 ; 8.865399E-4 ;  ;  ;  ; 8.853916961943498E-4
9.812767E-5 ; 8.747623650284225E-4 ;  ;  ;  ; 8.72972E-4
1.012902E-4 ; 8.610818130310145E-4 ;  ;  ;  ; 8.59216E-4
1.045541E-4 ; 8.469627521321962E-4 ;  ;  ;  ; 8.45678E-4
1.052353E-4 ; 8.44016E-4 ;  ;  ;  ; 8.429838870522598E-4
1.079238E-4 ; 8.339764307347529E-4 ;  ;  ;  ; 8.32351E-4
1.114015E-4 ; 8.209897801735666E-4 ;  ;  ;  ; 8.19236E-4
1.149918E-4 ; 8.075826514649868E-4 ;  ;  ;  ; 8.06325E-4
1.160784E-4 ; 8.03525E-4 ;  ;  ;  ; 8.02598802131966E-4
1.186973E-4 ; 7.950828333918599E-4 ;  ;  ;  ; 7.93618E-4
1.225227E-4 ; 7.827514484047356E-4 ;  ;  ;  ; 7.8111E-4
1.264709E-4 ; 7.700242109377613E-4 ;  ;  ;  ; 7.68799E-4
1.280388E-4 ; 7.6497E-4 ;  ;  ;  ; 7.641374989327511E-4
1.305468E-4 ; 7.579909553768372E-4 ;  ;  ;  ; 7.56681E-4
1.347536E-4 ; 7.462846376253534E-4 ;  ;  ;  ; 7.44755E-4
1.390965E-4 ; 7.341995926118232E-4 ;  ;  ;  ; 7.33014E-4
1.412315E-4 ; 7.282585E-4 ;  ;  ;  ; 7.275104994868592E-4
1.435787E-4 ; 7.226202585255737E-4 ;  ;  ;  ; 7.2146E-4
1.48206E-4 ; 7.11504957411645E-4 ;  ;  ;  ; 7.10086E-4
1.529818E-4 ; 7.000329424007532E-4 ;  ;  ;  ; 6.98892E-4
1.557836E-4 ; 6.933027E-4 ;  ;  ;  ; 6.926296610417005E-4
1.579122E-4 ; 6.888889000722675E-4 ;  ;  ;  ; 6.87872E-4
1.630007E-4 ; 6.783375419343986E-4 ;  ;  ;  ; 6.77027E-4
1.68254E-4 ; 6.674444595514437E-4 ;  ;  ;  ; 6.66351E-4
1.718351E-4 ; 6.600188E-4 ;  ;  ;  ; 6.594117848684939E-4
1.736758E-4 ; 6.567240496116982E-4 ;  ;  ;  ; 6.55845E-4
1.792731E-4 ; 6.467051946388935E-4 ;  ;  ;  ; 6.45502E-4
